NAME,TIPOINSTIT,TIPOINSTI2,TIPOLOCALI,TIPOLOCAL2,TIPOUNIDAD,TIPOUNIDA0,TIPOTIPOLO,TIPOTIPOL0,TIPOSUBTIP,TIPOSUBTI0,TIPOENTIDA,TIPOENTID0,TIPOMUNICI,TIPOMUNIC0,TIPOJURISD,TIPOJURIS0,CLAVE,NUMCONSUL,NUMCAM,NOMBRE,DOMICILIO,ASENTAMIEN,COLONIA,NOINT,NOEXT,OBSDIREC,CODPOST,RESPONSABL,LADA,TELEFONO,EMAIL,FECHACONST,FECHAINICI,MARCA,MODELO,CAPACIDAD,TIPOUNID01,TIPOUNID02,TIPOCARAV,TIPOCARAV2,TIPOTIPO01,TIPOTIPO02,TIPOCONTRO,TIPOCONTR0,TIPOMOVUNI,TIPOMOVUN0,TIPOESTUNI,TIPOESTAUN,OBSERV,FECHAALTA,FECHAMOV,TIPONIVELA,TIPONIVEL0,TIPOACREDI,TIPOESTACR,TIPOESTAC0,TIPOUNI,TIPOUNI2,TIPOOBRA,TIPOOBRA2,LATITUD,LONGITUD,OID
JCSSA013132,SSA,SECRETARIA DE SALUD,1,VILLA PURIFICACION,CE,UNIDAD DE CONSULTA EXTERNA,P,UNIDAD MOVIL,NES,NO ESPECIFICADO,14,JALISCO,68,VILLA PURIFICACION,7,AUTLAN,JCSSA013132,1,0,CARAVANA DE LA SALUD VILLA PURIFICACION,JUAREZ,,CENTRO,,380,JUAREZ 380  COL. CENTRO,48800,DR. RAUL PELAYO RAMOS,357,3750055,regionautlan@gmail.com,,01/02/2008 12:00:00 a.m.,FORD,2008,3500,1,UNIDADES MEDICAS MOVILES,NUEVA,UNIDAD MEDICA MOVIL NUEVA,1,CONSULTORIO DE MEDICINA GENERAL,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,29/02/2008 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,2,URBANO,NES,NO ESPECIFICADO,19.7187,-104.611,751
JCSSA004353,SSA,SECRETARIA DE SALUD,5,EL ALCIHUATL,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,68,VILLA PURIFICACION,7,AUTLAN,JCSSA004353,1,2,CENTRO DE SALUD ALCIHUATL,INDEPENDENCIA,,CENTRO,,21,INDEPENDENCIA 21  COL. CENTRO,48830,DR. RAUL PELAYO RAMOS,999,9999999,regionautlan@gmail.com,01/03/1979 12:00:00 a.m.,01/03/1980 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,19.9075,-104.719,752
JCSSA004365,SSA,SECRETARIA DE SALUD,5,EL ALCIHUATL,CE,UNIDAD DE CONSULTA EXTERNA,P,UNIDAD MOVIL,NES,NO ESPECIFICADO,14,JALISCO,68,VILLA PURIFICACION,7,AUTLAN,JCSSA004365,0,0,MODULO ALCIHUATL,INDEPENDENCIA,,CENTRO,,21,CALLE INDEPENDENCIA 21  COL. CENTRO,48800,DR. RAUL PELAYO RAMOS,999,9999999,regionautlan@gmail.com,,01/08/1997 12:00:00 a.m.,DODGE PICK UP,2009,750,2,OPORTUNIDADES,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,NES,NAP,NO APLICA,1,RURAL,NES,NO ESPECIFICADO,19.9075,-104.719,753
JCSSA004370,SSA,SECRETARIA DE SALUD,84,PABELO,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,68,VILLA PURIFICACION,7,AUTLAN,JCSSA004370,1,1,CENTRO DE SALUD PABELO,LA CIENEGA,,CENTRO,,25,LA CIENEGA 25  COL. CENTRO,48827,DR. RAUL PELAYO RAMOS,200,1247339,regionautlan@gmail.com,01/05/1988 12:00:00 a.m.,01/05/1989 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,19.8834,-104.634,754
JCSSA004382,SSA,SECRETARIA DE SALUD,84,PABELO,CE,UNIDAD DE CONSULTA EXTERNA,P,UNIDAD MOVIL,NES,NO ESPECIFICADO,14,JALISCO,68,VILLA PURIFICACION,7,AUTLAN,JCSSA004382,0,0,MODULO PABELO,LA CIENEGA PABELO,,CENTRO,,,LA CIENEGA PABELO  COL. CENTRO,48827,DR. RAUL PELAYO RAMOS,200,1247339,regionautlan@gmail.com,,01/08/1993 12:00:00 a.m.,DODGE PICK UP,2009,750,2,OPORTUNIDADES,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,NES,NAP,NO APLICA,1,RURAL,NES,NO ESPECIFICADO,19.8835,-104.634,755
JCSSA004394,SSA,SECRETARIA DE SALUD,119,SAN MIGUEL,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,68,VILLA PURIFICACION,7,AUTLAN,JCSSA004394,1,1,CENTRO DE SALUD SAN MIGUEL II,GUADALUPANA,,CENTRO,,1,GUADALUPANA 1  COL. CENTRO,48840,DR. RAUL PELAYO RAMOS,357,3880401,regionautlan@gmail.com,01/08/1980 12:00:00 a.m.,01/08/1981 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,19.6781,-104.729,756
JCSSA004406,SSA,SECRETARIA DE SALUD,119,SAN MIGUEL,CE,UNIDAD DE CONSULTA EXTERNA,P,UNIDAD MOVIL,NES,NO ESPECIFICADO,14,JALISCO,68,VILLA PURIFICACION,7,AUTLAN,JCSSA004406,0,0,MODULO SAN MIGUEL,GUADALUPANA,,CENTRO,,1,GUADALUPANA 1  COL. CENTRO,48840,DR. RAUL PELAYO RAMOS,357,3880401,regionautlan@gmail.com,,01/08/1997 12:00:00 a.m.,DODGE PICK UP,2006,750,2,OPORTUNIDADES,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,NES,NAP,NO APLICA,1,RURAL,NES,NO ESPECIFICADO,19.6784,-104.729,757
JCSSA004411,SSA,SECRETARIA DE SALUD,172,LOS LINDOS,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,68,VILLA PURIFICACION,7,AUTLAN,JCSSA004411,1,2,CENTRO DE SALUD LOS LINDOS,CERCA DEL JARDIN A ESPALDAS DE LA IGLESIA,,CENTRO,,,CERCA DEL JARDIN A ESPALDAS DE LA IGLESIA  COL. CENTRO,48800,DR. RAUL PELAYO RAMOS,999,9999999,regionautlan@gmail.com,01/03/1999 12:00:00 a.m.,01/03/2000 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,19.8862,-104.969,758
JCSSA005333,SSA,SECRETARIA DE SALUD,1,TECOLOTLAN,CE,UNIDAD DE CONSULTA EXTERNA,B,RURAL DE 02 NUCLEOS BASICOS,NES,NO ESPECIFICADO,14,JALISCO,88,TECOLOTLAN,7,AUTLAN,JCSSA005333,2,3,CENTRO DE SALUD TECOLOTLAN,GUADALAJARA,,CENTRO,,SIN NUMERO,CALLE GUADALAJARA SIN NUMERO  COL. CENTRO,48540,DRA. ROSA MARTHA PEREZ REYES,349,7760232,regionautlan@gmail.com,01/10/1957 12:00:00 a.m.,01/10/1958 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,2,URBANO,NES,NO ESPECIFICADO,20.1943,-104.031,759
JCSSA005345,SSA,SECRETARIA DE SALUD,1,TECOLOTLAN,CE,UNIDAD DE CONSULTA EXTERNA,P,UNIDAD MOVIL,NES,NO ESPECIFICADO,14,JALISCO,88,TECOLOTLAN,7,AUTLAN,JCSSA005345,0,0,MODULO TECOLOTLAN,GUADALAJARA,,CENTRO,,30,CALLE GUADALAJARA 30  COL. CENTRO,48540,DRA. ROSA MARTHA PEREZ REYES,349,7760232,regionautlan@gmail.com,,01/08/1997 12:00:00 a.m.,CHEVROLET,2005,500,2,OPORTUNIDADES,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,NES,NAP,NO APLICA,2,URBANO,NES,NO ESPECIFICADO,20.2005,-104.046,760
JCSSA005350,SSA,SECRETARIA DE SALUD,5,AYOTITLAN,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,88,TECOLOTLAN,7,AUTLAN,JCSSA005350,1,2,CENTRO DE SALUD AYOTITLAN II,EMILIANO ZAPATA,,CENTRO,,18,EMILIANO ZAPATA 18  COL. CENTRO,48560,DRA. ROSA MARTHA PEREZ REYES,385,7764065,regionautlan@gmail.com,01/03/1987 12:00:00 a.m.,01/03/1988 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,20.22,-103.944,761
JCSSA005362,SSA,SECRETARIA DE SALUD,25,QUILA,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,88,TECOLOTLAN,7,AUTLAN,JCSSA005362,1,2,CENTRO DE SALUD QUILA,MORELOS,,CENTRO,,59,MORELOS 59  COL. CENTRO,48546,DRA. ROSA MARTHA PEREZ REYES,349,3837041,regionautlan@gmail.com,01/06/1979 12:00:00 a.m.,01/06/1980 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,20.3556,-104.081,762
JCSSA005374,SSA,SECRETARIA DE SALUD,41,TAMAZULITA,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,88,TECOLOTLAN,7,AUTLAN,JCSSA005374,1,1,CENTRO DE SALUD TAMAZULITA,VICENTE GUERRERO,,CENTRO,,1 C,VICENTE GUERRERO 1C  COL. CENTRO,48563,DRA. ROSA MARTHA PEREZ REYES,385,7764203,regionautlan@gmail.com,01/02/1990 12:00:00 a.m.,01/02/1991 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,20.2031,-103.974,763
JCSSA005403,SSA,SECRETARIA DE SALUD,1,TENAMAXTLAN,CE,UNIDAD DE CONSULTA EXTERNA,B,RURAL DE 02 NUCLEOS BASICOS,NES,NO ESPECIFICADO,14,JALISCO,90,TENAMAXTLAN,7,AUTLAN,JCSSA005403,2,2,CENTRO DE SALUD TENAMAXTLAN,AVENIDA DE LOS MAESTROS,,CENTRO,,29,AVENIDA DE LOS MAESTROS 29  COL. CENTRO,48570,DR. VALENTIN ALVAREZ PELAYO,349,7750240,regionautlan@gmail.com,01/05/1979 12:00:00 a.m.,01/05/1980 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,2,URBANO,NES,NO ESPECIFICADO,20.2156,-104.168,764
JCSSA005415,SSA,SECRETARIA DE SALUD,1,TENAMAXTLAN,CE,UNIDAD DE CONSULTA EXTERNA,P,UNIDAD MOVIL,NES,NO ESPECIFICADO,14,JALISCO,90,TENAMAXTLAN,7,AUTLAN,JCSSA005415,0,0,MODULO TENAMAXTLAN,AVENIDA DE LOS MAESTROS,,CENTRO,,29,AVENIDA DE LOS MAESTROS 29  COL. CENTRO,48570,DR. VALENTIN ALVAREZ PELAYO,349,7750240,regionautlan@gmail.com,,01/08/1997 12:00:00 a.m.,NISSAN PICK UP,2004,500,2,OPORTUNIDADES,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,NES,NAP,NO APLICA,2,URBANO,NES,NO ESPECIFICADO,20.2152,-104.163,765
JCSSA005420,SSA,SECRETARIA DE SALUD,8,COLOTITLAN,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,90,TENAMAXTLAN,7,AUTLAN,JCSSA005420,1,2,CENTRO DE SALUD COLOTITLAN,MAZATLAN,,CENTRO,,2,MAZATLAN 2  COL. CENTRO,48592,DR. VALENTIN ALVAREZ PELAYO,999,9999999,regionautlan@gmail.com,01/01/1993 12:00:00 a.m.,01/01/1994 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,20.0939,-104.154,766
JCSSA005432,SSA,SECRETARIA DE SALUD,14,JUANACATLAN,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,90,TENAMAXTLAN,7,AUTLAN,JCSSA005432,1,1,CENTRO DE SALUD JUANACATLAN,HIDALGO,,CENTRO,,5,HIDALGO 5  COL. CENTRO,48577,DR. VALENTIN ALVAREZ PELAYO,349,7751012,regionautlan@gmail.com,01/06/1981 12:00:00 a.m.,01/06/1982 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,20.1922,-104.254,767
JCSSA005444,SSA,SECRETARIA DE SALUD,17,MIRAPLANES,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,90,TENAMAXTLAN,7,AUTLAN,JCSSA005444,1,1,CENTRO DE SALUD MIRAPLANES,PORFIRIO DIAZ,,CENTRO,,7,PORFIRIO DIAZ 7  COL. CENTRO,48580,DR. VALENTIN ALVAREZ PELAYO,999,9999999,regionautlan@gmail.com,01/02/1975 12:00:00 a.m.,01/02/1976 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,20.1483,-104.176,768
JCSSA005456,SSA,SECRETARIA DE SALUD,19,PALO BLANCO,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,90,TENAMAXTLAN,7,AUTLAN,JCSSA005456,1,2,CENTRO DE SALUD PALO BLANCO,INDEPENDENCIA,,CENTRO,,5,INDEPENDENCIA 5  COL. CENTRO,48590,DR. VALENTIN ALVAREZ PELAYO,999,9999999,regionautlan@gmail.com,01/02/1973 12:00:00 a.m.,01/02/1973 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,20.0967,-104.17,769
JCSSA006371,SSA,SECRETARIA DE SALUD,1,TONAYA,CE,UNIDAD DE CONSULTA EXTERNA,B,RURAL DE 02 NUCLEOS BASICOS,NES,NO ESPECIFICADO,14,JALISCO,102,TONAYA,7,AUTLAN,JCSSA006371,2,1,CENTRO DE SALUD TONAYA,GUILLERMO PRIETO,,CENTRO,,60,GUILLERMO PRIETO 60  COL. CENTRO,48761,DR. ENRIQUE DIAZ HORTA,343,4310372,regionautlan@gmail.com,01/06/1973 12:00:00 a.m.,01/06/1974 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,2,URBANO,NES,NO ESPECIFICADO,19.7844,-103.971,770
JCSSA006383,SSA,SECRETARIA DE SALUD,1,TONAYA,CE,UNIDAD DE CONSULTA EXTERNA,P,UNIDAD MOVIL,NES,NO ESPECIFICADO,14,JALISCO,102,TONAYA,7,AUTLAN,JCSSA006383,0,0,MODULO COATLANCILLO,GUILLERMO PRIETO,,CENTRO,,60,GUILLERMO PRIETO 60  COL. CENTRO,48761,DR. ENRIQUE DIAZ HORTA,343,4310372,regionautlan@gmail.com,,01/08/1998 12:00:00 a.m.,CHEVROLET,2005,500,2,OPORTUNIDADES,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,NES,NAP,NO APLICA,2,URBANO,NES,NO ESPECIFICADO,19.7872,-103.971,771
JCSSA006470,SSA,SECRETARIA DE SALUD,1,TUXCACUESCO,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,106,TUXCACUESCO,7,AUTLAN,JCSSA006470,2,2,CENTRO DE SALUD TUXCACUESCO,CENTENARIO,,CENTRO,,80,CENTENARIO 80  COL. CENTRO,48770,DR. ROBERTO GARCIA MICHEL,343,4139514,regionautlan@gmail.com,01/02/1972 12:00:00 a.m.,01/02/1973 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,2,URBANO,NES,NO ESPECIFICADO,19.697,-103.984,772
JCSSA006482,SSA,SECRETARIA DE SALUD,1,TUXCACUESCO,CE,UNIDAD DE CONSULTA EXTERNA,P,UNIDAD MOVIL,NES,NO ESPECIFICADO,14,JALISCO,106,TUXCACUESCO,7,AUTLAN,JCSSA006482,0,0,CARAVANA DE LA SALUD TUXCACUESCO,CENTENARIO,,CENTRO,,80,CENTENARIO 80  COL. CENTRO,48770,DR. ROBERTO GARCIA MICHEL,343,4139514,regionautlan@gmail.com,,01/08/1997 12:00:00 a.m.,DODGE,2009,750,1,UNIDADES MEDICAS MOVILES,NUEVA,UNIDAD MEDICA MOVIL NUEVA,0,SIN CONSULTORIOS,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,2,URBANO,NES,NO ESPECIFICADO,19.697,-103.984,773
JCSSA006494,SSA,SECRETARIA DE SALUD,6,APULCO,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,106,TUXCACUESCO,7,AUTLAN,JCSSA006494,1,0,CENTRO DE SALUD APULCO,MADERO,,CENTRO,,15,MADERO 15  COL. CENTRO,48788,DR. ROBERTO GARCIA MICHEL,999,9999999,regionautlan@gmail.com,01/02/1972 12:00:00 a.m.,01/02/1973 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,19.7365,-103.901,774
JCSSA006610,SSA,SECRETARIA DE SALUD,1,UNION DE TULA,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,110,UNION DE TULA,7,AUTLAN,JCSSA006610,4,3,CENTRO DE SALUD UNION DE TULA,AVENIDA MEXICO NORTE,,CENTRO,,180,AVENIDA MEXICO NORTE 180  COL. CENTRO,48000,DRA. SARA AGUILAR PALAFOX,316,3710512,regionautlan@gmail.com,01/05/1960 12:00:00 a.m.,01/05/1961 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,2,URBANO,NES,NO ESPECIFICADO,19.9604,-104.264,775
JCSSA006622,SSA,SECRETARIA DE SALUD,1,UNION DE TULA,CE,UNIDAD DE CONSULTA EXTERNA,P,UNIDAD MOVIL,NES,NO ESPECIFICADO,14,JALISCO,110,UNION DE TULA,7,AUTLAN,JCSSA006622,0,0,UNIDAD MOVIL DE UNION DE TULA,AVENIDA MEXICO NORTE,,CENTRO,,180,AVENIDA MEXICO NORTE 180  COL. CENTRO,48000,DRA. SARA AGUILAR PALAFOX,316,3710512,regionautlan@gmail.com,,01/08/1997 12:00:00 a.m.,CHEVROLET,2005,500,2,OPORTUNIDADES,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,NES,NAP,NO APLICA,2,URBANO,NES,NO ESPECIFICADO,19.9575,-104.268,776
JCSSA006634,SSA,SECRETARIA DE SALUD,21,IXTLAHUACAN DE SANTIAGO,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,110,UNION DE TULA,7,AUTLAN,JCSSA006634,1,2,CENTRO DE SALUD IXTLAHUACAN DE SANTIAGO,VENUSTIANO CARRANZA,,CENTRO,,5,VENUSTIANO CARRANZA 5  COL. CENTRO,48000,DRA. SARA AGUILAR PALAFOX,317,1010226,regionautlan@gmail.com,01/11/1998 12:00:00 a.m.,01/11/1999 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,19.9977,-104.184,777
JCSSA006646,SSA,SECRETARIA DE SALUD,40,SAN CLEMENTE,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,110,UNION DE TULA,7,AUTLAN,JCSSA006646,1,2,CENTRO DE SALUD SAN CLEMENTE,EMILIANO ZAPATA,,CENTRO,,21,EMILIANO ZAPATA 21  COL. CENTRO,48020,DRA. SARA AGUILAR PALAFOX,316,3836098,regionautlan@gmail.com,01/08/1974 12:00:00 a.m.,01/08/1975 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,20.0861,-104.252,778
